Predicted_Tags,True_Tags,Local_Recall
iphone/cocoa-touch,javascript/iphone/css,0.3333333333333333
xml/c#/cocoa,iphone/xml/cocoa-touch,0.3333333333333333
php,php,1.0
.net,.net,1.0
.net,.net,1.0
c#/.net/asp.net,c#/.net,1.0
ruby-on-rails,ruby-on-rails/ruby,0.5
regex/c#,regex/string,0.5
validation/asp.net/javascript/c#,asp.net/javascript/validation,1.0
c#/.net/visual-studio,.net/visual-studio,1.0
java/oop/c#,java,1.0
css/javascript/jquery/html,jquery/css,1.0
c#/.net/wcf,.net/wcf,1.0
.net/c#,c#/.net/asp.net,0.6666666666666666
excel/ms-access,excel,1.0
ruby-on-rails,ruby-on-rails/ruby,0.5
vb.net/c#,visual-studio-2008,0.0
css/jquery/html,jquery/css,1.0
sql/oracle,performance/oracle/stored-procedures,0.3333333333333333
c#/winforms/.net,c#/winforms,1.0
c#/.net,c#,1.0
c#,c#/.net/vb.net/linq-to-sql,0.25
java/c#,c#,1.0
mysql,database,0.0
flex/xml/actionscript-3,xml/flex/flash,0.6666666666666666
svn/version-control,svn,1.0
python,python,1.0
excel/c#/.net,c#,1.0
javascript,visual-studio/visual-studio-2008,0.0
c#,language-agnostic,0.0
c#,.net,0.0
c#,sql/database,0.0
c#/c/c++/.net,c,1.0
sql-server/c#/sql,sql/sql-server-2005,0.5
regex/c#,c/linux/debugging,0.0
c#/.net,c#/.net,1.0
macos/.net,macos,1.0
asp.net-mvc/asp.net,asp.net-mvc,1.0
c#/java,java,1.0
c#,c#/.net,0.5
c#/c++,c#/c++,1.0
c#/.net,.net/performance,0.5
sql,database/oracle/database-design,0.0
flex/actionscript-3,flex/flash/actionscript-3,0.6666666666666666
jquery/html/javascript,javascript/jquery/html/ajax,0.75
jquery/javascript,jquery,1.0
web-services/c#,c#/asp.net/web-services,0.6666666666666666
ruby/python,ruby,1.0
php,php,1.0
flex/xml,xml/flex/actionscript-3,0.6666666666666666
winforms/c#/.net,c#/winforms,1.0
perl/unix,perl,1.0
c#,java,0.0
algorithm/java,algorithm,1.0
java,java,1.0
c#/.net,linq,0.0
vb.net/sql-server/excel/sql,sql/excel,1.0
macos,c++/macos,0.5
iphone/cocoa-touch/objective-c,iphone/objective-c,1.0
c#/.net,.net,1.0
c#/asp.net/.net,c#,1.0
c#,c/linux,0.0
c#,performance,0.0
c#/c++,c#/.net-3.5,0.5
asp.net/c#,c#/asp.net-mvc/file,0.3333333333333333
ruby,ruby/arrays,0.5
c++/c#,c++,1.0
c#/.net,c#,1.0
.net/version-control,c#/version-control,0.5
actionscript-3/flash,flash,1.0
c#/.net,c#/.net,1.0
c#/generics/.net/linq/reflection,c#/linq/generics,1.0
vb.net/asp.net-mvc,jquery/asp.net-mvc/vb.net,0.6666666666666666
asp.net,asp.net,1.0
wpf/c#/.net,c#/wpf,1.0
windows/c#,.net/windows,0.5
debugging/c++/.net,c,0.0
database,design/design-patterns,0.0
c#,java,0.0
c#,c++,0.0
c#/.net,c++/winapi,0.0
php/linux,security/multithreading,0.0
iphone/objective-c/macos/cocoa-touch,iphone,1.0
c#/silverlight,silverlight,1.0
.net/c#,flex/multithreading,0.0
c#/java,database,0.0
windows/internet-explorer,c#/.net,0.0
mysql/database/php,mysql/sql,0.5
jquery/ajax/javascript,jquery/ajax,1.0
silverlight/.net,silverlight,1.0
xml/sql-server/sql/c#/.net,sql/xml/sql-server-2005,0.6666666666666666
java,java,1.0
c#/visual-studio/.net,visual-studio/visual-studio-2008,0.5
css/html,css,1.0
asp.net,.net/internet-explorer/iis,0.0
jquery/html,forms,0.0
wpf/c#,.net/wpf,0.5
vb.net/.net,vb.net/string,0.5
java,java/multithreading,0.5
mysql,mysql,1.0
php/oop,php/oop,1.0
sql-server/sql-server-2005/sql/stored-procedures,sql,1.0
c#/.net,c#/xml,0.5
java/eclipse/debugging/visual-studio/linux,java/eclipse/debugging,1.0
php/mysql/sql,php/mysql,1.0
c#,asp.net,0.0
javascript/c#,javascript,1.0
java/windows/web-services,java/web-services,1.0
regex/vb.net,regex,1.0
c#/.net,c#,1.0
xml/c#/.net,c#/xml,1.0
django,django,1.0
sql-server/sql,c#,0.0
javascript/jquery,javascript/jquery,1.0
php,php/windows,0.5
c#/asp.net/.net,asp.net,1.0
.net/c#,c#,1.0
.net,.net/vb.net/linq,0.3333333333333333
java,java/version-control,0.5
sql,sql/sql-server/sql-server-2005/tsql,0.25
asp.net-mvc/ajax,asp.net-mvc,1.0
sql/php,php/arrays,0.5
entity-framework/c#,entity-framework,1.0
javascript,javascript,1.0
delphi,delphi,1.0
c#,.net/security,0.0
.net/c#,.net,1.0
wpf,c#/wpf/data-binding,0.3333333333333333
ruby,ruby,1.0
c#,javascript,0.0
java,java,1.0
c#/.net,c#/.net,1.0
.net/asp.net/svn,asp.net/svn/.net-3.5,0.6666666666666666
iphone,iphone,1.0
python,python/parsing,0.5
wcf/web-services/.net,wcf/debugging,0.5
asp.net/c#,asp.net,1.0
javascript/html,javascript/html,1.0
c#,windows/visual-studio,0.0
c#,c#,1.0
c++/visual-c++,visual-c++,1.0
delphi/svn,delphi/version-control,0.5
.net,.net,1.0
xml/c#,c#,1.0
javascript/jquery,javascript/jquery,1.0
c#,asp.net-mvc,0.0
c#,sql/mysql/sql-server/database,0.0
asp.net,asp.net,1.0
iphone/cocoa-touch,iphone,1.0
java,java,1.0
ruby-on-rails/ruby,ruby-on-rails/ruby/unit-testing,0.6666666666666666
.net,vb.net/exception,0.0
javascript/firefox/jquery/internet-explorer,javascript/internet-explorer/firefox,1.0
c#,cocoa/cocoa-touch,0.0
sql-server/sql,sql/sql-server/sql-server-2005,0.6666666666666666
c#,java,0.0
asp.net-mvc/entity-framework/c#,asp.net-mvc/entity-framework/stored-procedures,0.6666666666666666
c#,.net,0.0
hibernate/java,java/hibernate,1.0
asp.net/.net/c#,asp.net,1.0
c++,java,0.0
silverlight/wpf/.net,silverlight,1.0
wpf/c#/.net,wpf,1.0
jquery/asp.net,asp.net/jquery,1.0
c#,c#/exception,0.5
c#,iphone/objective-c,0.0
c++,.net/c++,0.5
nhibernate/hibernate/c#,nhibernate,1.0
c#/.net,javascript,0.0
web-services/c#/.net,.net/web-services,1.0
c++,c++/windows/visual-studio-2008,0.3333333333333333
c#/.net/image,.net/image,1.0
regex/c#,visual-studio/regex,0.5
visual-studio,vb.net/visual-studio-2008,0.0
c#,sql-server-2005/tsql,0.0
wpf/.net,wpf,1.0
java,java,1.0
c#/.net,c#,1.0
c#,email,0.0
mysql/php/sql,php,1.0
php,php/performance,0.5
asp.net/javascript,asp.net/javascript,1.0
java,java,1.0
java,java,1.0
design-patterns/c#/java,java/oop,0.5
jquery/ajax/javascript,javascript/jquery/ajax,1.0
java,java,1.0
asp.net/c#,asp.net,1.0
c++/c,c++/visual-c++,0.5
asp.net/user-interface,c#,0.0
c#,asp.net/vb.net/email,0.0
c#/.net,.net,1.0
c#,c++,0.0
winforms/events/c#/.net,winforms,1.0
c#/.net,actionscript-3,0.0
xml/c#,xml,1.0
sql-server/sql,database-design,0.0
jquery/javascript/html,javascript/jquery/ajax,0.6666666666666666
winforms/windows/c#/.net,c#/.net/winforms,1.0
c#/.net/c++,.net-3.5,0.0
asp.net/c#,c#,1.0
java,java,1.0
c#,c++/c,0.0
jquery,javascript/jquery,0.5
asp.net/c#,c#/asp.net,1.0
java,java,1.0
c#,sql,0.0
wpf/c#,c#/wpf,1.0
php,web-services,0.0
iphone,iphone,1.0
css/javascript,javascript/css,1.0
jquery/wcf/javascript,jquery,1.0
c#,c#/reflection,0.5
hibernate/java,java/hibernate,1.0
c#/wpf/.net/winforms,wpf,1.0
apache,regex,0.0
asp.net-mvc/c#,asp.net-mvc,1.0
php,php,1.0
javascript/c#,javascript,1.0
python,python,1.0
c#/asp.net/.net,c#/.net/linq-to-sql,0.6666666666666666
c#,c#/.net,0.5
jquery/javascript,jquery/ajax,0.5
python,python,1.0
c#/.net/string,c#/.net/arrays/string,0.75
c#,ruby-on-rails,0.0
delphi,delphi,1.0
iphone,iphone,1.0
c#/.net,c,0.0
c#,macos/version-control,0.0
java,java,1.0
email/html/c#,html/email,1.0
asp.net/c#/.net,asp.net/forms,0.5
asp.net-mvc/asp.net,asp.net,1.0
c#,java,0.0
sql,sql/database/database-design,0.3333333333333333
c#/windows/.net,web-services,0.0
c++,c++/events,0.5
sql,java/sql/mysql,0.3333333333333333
jquery/php/ajax,jquery/ajax,1.0
linux,file/performance,0.0
c#/.net,.net/javascript,0.5
sql-server/sql,sql-server/tsql/sql-server-2005,0.3333333333333333
c#/javascript/.net,.net/winforms/internet-explorer,0.3333333333333333
c#,c/unix,0.0
c#,c++,0.0
algorithm,.net/vb.net/string,0.0
wpf/.net/data-binding,.net/wpf,1.0
mysql,mysql,1.0
sql-server/sql/c#,sql,1.0
django/python,django,1.0
windows/c#/.net,c#,1.0
c#/.net,.net/winforms,0.5
ruby-on-rails/ruby,ruby-on-rails/ruby,1.0
c#/.net,c#/events,0.5
asp.net-mvc/jquery,jquery/asp.net-mvc,1.0
silverlight/html,silverlight,1.0
c#,database/database-design,0.0
sql,sql,1.0
oop/c#,oop,1.0
java,java,1.0
silverlight/.net,asp.net/silverlight,0.5
sql/mysql,sql/mysql,1.0
php/javascript/apache,apache,1.0
excel/c#/.net,c#/excel,1.0
ruby-on-rails,ruby-on-rails/ruby,0.5
c#,java/hibernate,0.0
winapi/c#,c++/windows/winapi,0.3333333333333333
image,php/image,0.5
.net/c#,c++/visual-studio/visual-studio-2008,0.0
c#,html,0.0
sql/sql-server/sql-server-2005/tsql/linq-to-sql,sql/sql-server/tsql,1.0
xml/php,php/xml/internet-explorer,0.6666666666666666
perl/c,c/perl,1.0
vb.net/php,vb.net,1.0
iphone/cocoa-touch,iphone,1.0
multithreading/c#/.net,c#/wpf,0.5
ruby-on-rails,ruby-on-rails/ruby,0.5
asp.net/asp.net-mvc,c#/asp.net/performance,0.3333333333333333
c#/.net/asp.net,asp.net/string,0.5
xml/javascript/html,javascript/firefox,0.5
sharepoint/asp.net/c#,sharepoint/file,0.5
ruby,ruby,1.0
c++/c#,c++,1.0
c#/.net,objective-c,0.0
sql-server/sql/database/sql-server-2005,sql/sql-server,1.0
jquery/javascript,javascript/jquery,1.0
c#/.net,c#,1.0
c#,mysql/sql/database/regex,0.0
c#,sql/sql-server/sql-server-2005/tsql,0.0
sql/oracle,performance/oracle,0.5
c++/windows,c++,1.0
c++/c/c#,c#,1.0
c++/c#/.net,c++/debugging/visual-c++,0.3333333333333333
c#/.net,c#/.net/linq,0.6666666666666666
.net,c#/.net/.net-3.5,0.3333333333333333
c#,c++,0.0
algorithm/c#,algorithm/language-agnostic,0.5
java/mysql,java/hibernate,0.5
java,java,1.0
c#/java,java,1.0
python/multithreading,python/multithreading,1.0
iphone/cocoa-touch/cocoa/objective-c,cocoa-touch,1.0
javascript,javascript,1.0
visual-c++/c++/windows,c++/windows/file,0.6666666666666666
c#,c#,1.0
c#,asp.net-mvc,0.0
c#,c#,1.0
java,java,1.0
iphone,cocoa-touch,0.0
xml,javascript/xml,0.5
sql/sql-server/mysql/performance,sql/sql-server-2005,0.5
jquery/html/javascript/css,jquery/css,1.0
java/c#,java/exception,0.5
c#/.net,java,0.0
java,javascript/ajax/http,0.0
.net,macos/cocoa,0.0
javascript/html,iphone/objective-c,0.0
javascript,jquery,0.0
asp.net/c#,asp.net/validation,0.5
php,php,1.0
.net,c#,0.0
ruby-on-rails,ruby-on-rails/ruby/testing,0.3333333333333333
html,design,0.0
java,java,1.0
php,php/mysql/database,0.3333333333333333
xml/java/python,java/xml,1.0
database/mysql/sql-server/sql,c#/mysql/sql-server,0.6666666666666666
jquery/javascript,javascript/jquery,1.0
c#,linux,0.0
java,java,1.0
wcf/asp.net/c#/.net,.net/asp.net/wcf,1.0
.net/c#,c#,1.0
asp.net/c#,c#/asp.net,1.0
c#,c#/multithreading,0.5
iphone/objective-c,objective-c,1.0
css/html,css,1.0
css,css,1.0
.net/asp.net,visual-studio-2008/unit-testing,0.0
ruby-on-rails/ruby,ruby-on-rails,1.0
database/sql,sql/database,1.0
asp.net/asp.net-mvc,asp.net-mvc,1.0
linux/c,linux,1.0
jquery/wcf/asp.net,asp.net/ajax/wcf,0.6666666666666666
javascript/c#,javascript,1.0
ruby-on-rails/ruby,ruby-on-rails/ruby,1.0
c#,apache,0.0
c#,c#/.net/windows,0.3333333333333333
c#/.net/multithreading,multithreading,1.0
php/mysql,php/javascript/mysql,0.6666666666666666
macos,macos,1.0
jquery,jquery/events,0.5
iphone/cocoa-touch,iphone,1.0
c#,bash,0.0
mysql/sql,sql/mysql,1.0
iphone/cocoa-touch,iphone,1.0
c#,networking,0.0
c#,algorithm/language-agnostic,0.0
jquery/wcf/javascript/ajax/html,.net/jquery/wcf,0.6666666666666666
java,java,1.0
javascript/html,javascript,1.0
c#,apache,0.0
iphone/css,iphone/html,0.5
javascript,javascript/performance,0.5
jquery,jquery,1.0
regex/asp.net/c#,.net/regex,0.5
php/arrays,php/arrays,1.0
.net/c#/c++,oop,0.0
cocoa/c#,objective-c/cocoa,0.5
javascript/c#,javascript/debugging,0.5
c#/.net/asp.net,c#/asp.net/winforms,0.6666666666666666
c#,flash,0.0
wcf/ajax/asp.net/jquery,wcf,1.0
iphone/c#,iphone,1.0
iphone,iphone,1.0
c++,c++,1.0
python,python,1.0
iphone,iphone,1.0
java/c#/.net/algorithm,arrays,0.0
ajax/php,php/ajax/http,0.6666666666666666
c#/windows,cocoa,0.0
iphone,iphone/objective-c,0.5
java/c#,java,1.0
c++,.net,0.0
iphone,iphone,1.0
c#/.net,c#/design,0.5
iphone/cocoa-touch/objective-c,iphone/cocoa-touch,1.0
c#,c#/.net/xml/database/winforms,0.2
c++/python,python,1.0
linux/windows/c++,c++/eclipse,0.5
c#/.net/winforms,c#/winforms,1.0
.net/c#,c#/asp.net/sql/sql-server/sql-server-2005,0.2
parsing/c#,c#/.net/parsing,0.6666666666666666
visual-studio/.net/visual-studio-2008/c#/c++,visual-studio/visual-studio-2008,1.0
c#/c++,c++,1.0
php,php,1.0
.net/c#,security,0.0
database,sql/database,0.5
eclipse/c#,eclipse,1.0
visual-studio/c#,.net,0.0
windows/c#,c#,1.0
python,python,1.0
html,html/visual-studio/visual-studio-2008,0.3333333333333333
.net/c#,objective-c/cocoa/cocoa-touch,0.0
jquery,jquery,1.0
c#,ruby-on-rails/ruby,0.0
java/c#,java,1.0
sql,ms-access,0.0
iphone/objective-c/cocoa-touch,iphone/cocoa-touch,1.0
c#,c#,1.0
silverlight/wpf/.net,wpf/silverlight,1.0
c#,javascript,0.0
performance/c++,c#/.net/visual-studio-2008,0.0
c++/c#/c/.net,multithreading,0.0
c#,html/regex,0.0
java/xml,javascript/xml,0.5
.net,css,0.0
objective-c/cocoa/iphone/cocoa-touch,objective-c/cocoa,1.0
iphone,iphone,1.0
django,django,1.0
c#,wpf,0.0
c#,flex,0.0
c#/.net/java,java,1.0
.net,c#/wpf,0.0
jquery/php/javascript/ajax,php/jquery,1.0
asp.net-mvc/sharepoint/asp.net,asp.net/asp.net-mvc/sharepoint,1.0
delphi,web-services/delphi,0.5
cocoa/objective-c/iphone,iphone/objective-c/cocoa,1.0
sql-server/sql-server-2005,sql-server,1.0
asp.net-mvc/asp.net/c#,asp.net-mvc,1.0
asp.net-mvc,asp.net-mvc/vb.net/linq,0.3333333333333333
sql-server/database,database,1.0
c++,c++,1.0
sql-server/reporting-services/web-services/asp.net,reporting-services,1.0
c#,python,0.0
silverlight/asp.net,silverlight,1.0
c#,objective-c/cocoa,0.0
debugging/.net/c#,visual-studio,0.0
jquery/javascript/ajax/php,javascript/jquery/html,0.6666666666666666
.net,ajax,0.0
c#,sql/mysql,0.0
c++,c++,1.0
c#,oracle,0.0
c#,php/algorithm,0.0
parsing/javascript/c#,javascript/parsing,1.0
c#,java,0.0
c#/.net/user-interface/winforms,c#/user-interface,1.0
c,c++/multithreading,0.0
c++/winapi,windows/unix,0.0
c++/c#,c++,1.0
c#,actionscript-3,0.0
actionscript-3/flash,actionscript-3,1.0
visual-studio/.net/c#/visual-studio-2008,c#/visual-studio-2008,1.0
linq/linq-to-sql/c#/.net,linq-to-sql,1.0
iphone/html,iphone,1.0
macos,cocoa/user-interface,0.0
c#,django,0.0
django/python,django,1.0
php/c#,unix,0.0
wpf/c#/.net/data-binding,wpf,1.0
xml/c#/.net,c#/.net,1.0
exception/c#/.net/java,java/exception,1.0
c++/c,c/unix,0.5
python,python,1.0
java/c#,java,1.0
python,python/linux/parsing,0.3333333333333333
java/asp.net-mvc,java,1.0
c#,wpf,0.0
c#,.net/sharepoint,0.0
javascript/html,python,0.0
php,php,1.0
c#,c++,0.0
macos,c++/c,0.0
linux/c++/c,c++,1.0
c#/visual-studio,visual-studio-2008/visual-c++,0.0
email/c#,vb.net/email,0.5
c#,sql/sql-server,0.0
c#,ruby-on-rails,0.0
iphone/objective-c,iphone,1.0
silverlight,silverlight,1.0
c#/javascript/winapi,c#,1.0
c#,c#,1.0
javascript/html,javascript/jquery,0.5
php,php,1.0
unit-testing/c#,c#/unit-testing,1.0
c#,c++,0.0
windows/c#,.net,0.0
java,java,1.0
java/eclipse,java/eclipse,1.0
python,python,1.0
.net,windows,0.0
tsql/sql-server/sql,sql,1.0
c++/design-patterns/c#,c++/multithreading/design/design-patterns,0.5
windows/c#/.net,windows,1.0
iphone,iphone,1.0
c,c,1.0
php/email,mysql,0.0
eclipse/java,eclipse,1.0
linux/perl,linux/perl,1.0
silverlight/wcf/web-services/.net,wcf/silverlight/security,0.6666666666666666
eclipse/visual-studio,eclipse,1.0
c#,javascript/jquery,0.0
php,php/iphone,0.5
svn/version-control,svn,1.0
php,php,1.0
c#,c++/visual-c++,0.0
asp.net/javascript/jquery/html/validation,jquery/validation,1.0
asp.net,c#/asp.net/vb.net,0.3333333333333333
c#,.net,0.0
c++/c,c/arrays,0.5
c#/.net/winforms,visual-studio/user-interface,0.0
java/web-services,java,1.0
c#/unit-testing,c#,1.0
python,python,1.0
c#/.net/asp.net,asp.net,1.0
macos/c++/c,c++/c/macos,1.0
jquery/javascript,javascript/jquery,1.0
c#,actionscript-3,0.0
c#,java,0.0
wpf/c#/.net,wpf,1.0
php/c#,internet-explorer,0.0
c#,visual-studio,0.0
iphone,iphone,1.0
version-control/svn,version-control,1.0
c#/java,java/user-interface/events,0.3333333333333333
ruby-on-rails/ajax/ruby,ruby-on-rails/ruby/ajax,1.0
java/xml/javascript,java/xml,1.0
javascript/html/jquery/ajax,ajax/html,1.0
c#/asp.net,c#/asp.net,1.0
windows/c#/.net,c#/winforms,0.5
iis/asp.net/c#,.net,0.0
python/regex/perl,python/regex/perl,1.0
python/unit-testing/testing,python/unit-testing,1.0
asp.net/.net,c#/asp.net,0.5
php/unix/sql,php/sql/mysql,0.6666666666666666
ajax/jquery,php/jquery/ajax,0.6666666666666666
oop,asp.net-mvc/design-patterns,0.0
c++,iphone/objective-c/algorithm,0.0
c#,bash,0.0
macos/python,python/macos,1.0
iphone/cocoa-touch/objective-c,iphone,1.0
asp.net-mvc/asp.net,asp.net-mvc,1.0
php/mysql,php,1.0
windows,python/windows,0.5
apache,apache,1.0
perl,regex/perl,0.5
java,java/eclipse/exception,0.3333333333333333
c#/.net,delphi,0.0
c#/.net,c++/windows/winapi,0.0
c++/linux,c++,1.0
iphone/c#/.net,iphone,1.0
asp.net,c#/asp.net,0.5
asp.net-mvc/c#,c#,1.0
django/python,python/django,1.0
c#,php,0.0
c#,php,0.0
iphone/cocoa-touch/objective-c,objective-c/cocoa,0.5
c#,php,0.0
c#,c#/.net/visual-studio-2008/silverlight,0.25
javascript,javascript,1.0
javascript,javascript,1.0
sql,sql/linq/sql-server-2005/tsql,0.25
python/mysql,mysql/django,0.5
c#/c++/java,c#,1.0
linux,c++,0.0
c#/.net,winapi,0.0
asp.net-mvc/asp.net/c#/.net/visual-studio-2008,asp.net/asp.net-mvc,1.0
ruby-on-rails,ruby-on-rails/ruby,0.5
javascript,javascript,1.0
c#/asp.net/.net,asp.net,1.0
python/c,python,1.0
asp.net/c#,asp.net,1.0
excel/java,java/excel,1.0
css/html/jquery/javascript,jquery/css,1.0
c#,iis,0.0
c#/c++,c#,1.0
c#,php,0.0
c#,php,0.0
c#,bash,0.0
sql/c#,linq/sql-server-2005/tsql,0.0
.net/c#/c++,visual-c++,0.0
php,php,1.0
objective-c/iphone,iphone,1.0
delphi/c#,c#/winforms/delphi/forms,0.5
asp.net/asp.net-mvc,asp.net,1.0
c#,sharepoint/iis,0.0
events/c#,wpf/events,0.5
c#,c#/visual-studio,0.5
c#/asp.net,c#,1.0
c#,c#/regex,0.5
delphi,delphi,1.0
asp.net/windows/.net/sql-server,.net/silverlight,0.5
c#,c++,0.0
ruby/ruby-on-rails,ruby/multithreading,0.5
validation/.net/c#,c#/winforms/validation,0.6666666666666666
django/python,django,1.0
c/c#,c++/optimization,0.0
c++/user-interface,c++,1.0
c#,email,0.0
javascript/c#,javascript,1.0
sql,sql/ms-access,0.5
php,php/mysql,0.5
c/c++,c,1.0
java/javascript,performance,0.0
mysql/php,php/mysql,1.0
asp.net,asp.net,1.0
javascript,javascript/jquery,0.5
iphone/cocoa-touch,iphone/cocoa-touch,1.0
c#,php,0.0
c#,iphone/cocoa-touch,0.0
regex/c#,c#/regex,1.0
sql-server/sql-server-2005,sql-server,1.0
php/regex,php/ajax/regex/security,0.5
html/javascript,html,1.0
php/oop,c#/php/oop,0.6666666666666666
wcf/c#/.net,wcf/silverlight,0.5
css,css,1.0
django,python/django,0.5
wpf/data-binding/c#/.net,wpf,1.0
regex/perl,regex/perl,1.0
c#,cocoa/macos,0.0
iphone,iphone,1.0
php,php/web-services,0.5
php,php/design-patterns/oop,0.3333333333333333
c#,c#/.net,0.5
javascript/jquery,jquery,1.0
cocoa/objective-c,cocoa,1.0
algorithm/c#,javascript,0.0
windows,visual-studio,0.0
reporting-services,sql-server-2005/reporting-services,0.5
c#,iphone/objective-c,0.0
regex/c#/.net,c#/regex,1.0
asp.net-mvc/iphone,iphone/cocoa-touch/design-patterns,0.3333333333333333
c#/linq/.net/asp.net,.net/linq,1.0
jquery,jquery/css,0.5
php,php,1.0
c++,.net,0.0
xml,php/html/xml,0.3333333333333333
java,java,1.0
jquery/xml/c#,jquery/xml,1.0
c#,php/file,0.0
windows/c#/.net,c#,1.0
c++,c++,1.0
flex/actionscript-3/flash,flash/actionscript-3,1.0
java,java/file,0.5
c#/.net,c#,1.0
css,css/html,0.5
regex/c#,python/regex,0.5
.net/vb.net/c#,vb.net/performance,0.5
oracle/sql,sql/oracle,1.0
iphone/objective-c/cocoa/cocoa-touch,iphone,1.0
c#,user-interface,0.0
image/c#/.net,c#/.net/wpf/winforms/performance,0.4
database/sql-server,c#/asp.net,0.0
image/c#,c#/.net/winforms/performance/image,0.4
php/c#,php/performance/string,0.3333333333333333
wpf/c#/.net,wpf,1.0
asp.net/c#,asp.net,1.0
c#/.net,c#/.net/wpf,0.6666666666666666
c#,delphi,0.0
svn,svn,1.0
actionscript-3/flash/flex/image,actionscript-3/image,1.0
parsing/c#,parsing,1.0
wpf/c#/.net,wpf,1.0
c#/javascript,javascript/security/arrays,0.3333333333333333
c#/linq/.net,c#/.net/linq,1.0
ruby-on-rails/css,ruby-on-rails,1.0
.net/c#,c#/asp.net,0.5
c#,c,0.0
asp.net,c#/asp.net,0.5
iphone,iphone,1.0
c#/oop/.net,objective-c/oop,0.5
.net/c#,c#/.net,1.0
php/asp.net-mvc,php,1.0
sql/c#,sql/ms-access,0.5
jquery/validation/regex/javascript,javascript/jquery/regex/validation,1.0
ruby/ruby-on-rails,ruby,1.0
c#,flash/actionscript-3,0.0
c#,regex,0.0
flex/actionscript-3/eclipse,visual-studio/flex,0.5
c++/c,c,1.0
java/apache,java,1.0
java,file,0.0
java,java,1.0
c++/c/c#,c,1.0
javascript,javascript,1.0
c++,c++/arrays,0.5
php,php/mysql,0.5
asp.net/c#/vb.net,asp.net,1.0
jquery/asp.net-mvc/javascript,jquery/asp.net-mvc,1.0
c#,windows,0.0
iphone/cocoa-touch/objective-c,iphone/design-patterns,0.5
c#/c++,c#/.net/algorithm/optimization,0.25
.net/c++,c#,0.0
parsing/c#/ruby,ruby/parsing,1.0
eclipse,eclipse,1.0
python,python,1.0
jquery/javascript/html/css,jquery,1.0
php,php,1.0
c#/java,algorithm,0.0
jquery,jquery,1.0
c#,asp.net/sql-server/xml,0.0
iphone/objective-c/cocoa-touch/cocoa,iphone,1.0
c#/.net/windows/winapi,windows,1.0
c#,visual-studio,0.0
java/hibernate,unit-testing/hibernate/testing,0.3333333333333333
c#,database/database-design,0.0
python,python/windows,0.5
php,php,1.0
sql-server,reporting-services,0.0
c#,performance,0.0
algorithm,java/algorithm,0.5
vb.net/c#,sql-server/vb.net,0.5
java,java/windows,0.5
django/python,django,1.0
javascript,javascript,1.0
python,python,1.0
c#,macos,0.0
mysql,mysql,1.0
c#/html,iphone/objective-c,0.0
c#/.net/vb.net,wpf/vb.net/generics,0.3333333333333333
c#/java/.net,java/generics,0.5
jquery,jquery/asp.net-mvc,0.5
database,c#/events,0.0
php,php/optimization,0.5
jquery,javascript/jquery/regex,0.3333333333333333
php,php,1.0
css,html/css/user-interface,0.3333333333333333
c/c++,c,1.0
java,java,1.0
python,python,1.0
asp.net/.net/c#,asp.net,1.0
ruby-on-rails,ruby-on-rails,1.0
iphone,iphone,1.0
css/html,html/css,1.0
c#/iphone,iphone,1.0
c#,php,0.0
sql-server/sql-server-2005/sql,sql-server/visual-studio-2008,0.5
java,java,1.0
c#/asp.net/.net,c#/asp.net,1.0
python/ruby,python,1.0
c++/c#/c/java,c++,1.0
linux/java,java,1.0
c#/c++/.net,c#/c++,1.0
sql-server/database/sql-server-2005,c#/sql-server,0.5
sql/sql-server/vb.net,vb.net,1.0
mysql/php,php/mysql,1.0
java/c#,java,1.0
security/database,database/security,1.0
java,java/.net,0.5
asp.net,javascript/user-interface,0.0
perl,perl/email,0.5
php,file,0.0
c#,database-design,0.0
c#,.net/reflection,0.0
wpf/silverlight,silverlight,1.0
windows/vb.net/c#/.net,c#/.net/windows/vb.net,1.0
jquery/javascript/html/css,javascript/jquery,1.0
c#,vb.net,0.0
asp.net-mvc/c#,asp.net-mvc,1.0
mysql/sql,mysql,1.0
c#,java,0.0
mysql,sql/mysql/database/design,0.25
sql-server/sql-server-2005,sql-server,1.0
c#,c#,1.0
css/html,css/debugging,0.5
c#,java/design-patterns,0.0
c++/c/arrays/c#,c/arrays,1.0
java/oracle,oracle,1.0
python,python,1.0
security,c++/security,0.5
asp.net/c#,.net/asp.net,0.5
asp.net,http,0.0
mysql,ruby-on-rails/ruby,0.0
javascript,html,0.0
java,java/c++,0.5
iphone,iphone,1.0
sql/sql-server,sql/database,0.5
ajax/php,ajax,1.0
asp.net-mvc/c#/asp.net,c#/asp.net-mvc,1.0
database/sql,sql,1.0
sql/sql-server,sql,1.0
python,python,1.0
asp.net-mvc/asp.net/c#/.net,asp.net-mvc,1.0
javascript/css/html,html/css/internet-explorer,0.6666666666666666
c#/.net,.net,1.0
c#/.net,design-patterns,0.0
c#,vb.net/winforms/.net-3.5/file,0.0
asp.net/c#,c#/asp.net,1.0
java,java,1.0
arrays/c/c++/c#,c/arrays,1.0
python,python/django,0.5
python/django,django,1.0
iphone,iphone/cocoa-touch,0.5
python,python,1.0
javascript/jquery,javascript/jquery,1.0
ruby-on-rails,ruby-on-rails/ruby,0.5
css/html/jquery/javascript,jquery,1.0
sql-server/sql-server-2005/sql,sql/vb.net,0.5
sql/mysql/sql-server,sql,1.0
iphone,iphone/cocoa-touch,0.5
